Artist,Track,Track ID,Positive,Negative,Anger,Anticipation,Disgust,Fear,Joy,Sadness,Surprise,Trust
Jimi Hendrix,Voodoo Child,"6d3I7THB2bONUkxOo1DvmZ
",0.03862961371970548,0.11272100970017637,0,0.03059470671218356,0,0,0.054245939888300995,0.5,0.2,0.13666666666666666
Boef,Habiba,"6G41AeVgQkpvEbTxN5fNkW
",0.05024131860937417,0.05561900138842341,0.13888888888888887,0.07916666666666666,0.17777777777777776,0.024969650418352467,0.11666666666666665,0.048892195767195765,0.26666666666666666,0.04562897632631429
Just Brothers,Sliced Tomatoes,"4AxrlOlmlKducWdz18bLYB
",,,,,,,,,,
Groove Juice Yamil Thian,Back To Africa,"62ueW3LOttINbMkvNvFgpy
",,,,,,,,,,
Trouble Knows Me,From Trouble They Know Me,"0lgmBKxmBYmsi2OyGnG9E4
",0.04494669955173427,0.021482393636606287,0.06107804232804232,0.02498065343658756,0.12277777777777779,0.04276767342739565,0.06900462962962962,0.03542023993239271,0.03531746031746032,0.07013888888888889
Rhythm and Sound Cornell Campbell,King in My Empire,"1i4KkAHiiTKHh8ysCSMvsJ
",,,,,,,,,,
Bana,Quiero Mas,"3u2g28zhUOJfbGUTEOdLwk
",,,,,,,,,,
Ali Farka Toure,Ledi Coumbe,"4UxOV9lLQYORDJ2zTo4bcC
",,,,,,,,,,
El Michels Affair,Shimmy Shimmy Ya,"0FLmR0blAIztjE7YsQpoYc
",0,0,0,0,0,0,0,0,0,0
Younger Brother,Magic Monkey Juice,"74oEqSU4u7gzcFlTR6BEyy
",0.16967592592592592,0,0,0.19444444444444442,0,0,0.13194444444444442,0.3333333333333333,1.0,0.25
Bomba Estereo,Solo Tu,"6FRh7W7XbpHCBOiZ7CSKLi
",0.20833333333333331,0,0,0.5,0,0,0,0,0,0.5
Roni Size,Heroes,"65SPYrvmDpOxTiJCAsKhDY
",0.007754559757892961,0.25,0.25,0.011808493494873167,0,0.25,0.009528721361520427,0.25,0.016796356742537297,0.008336601206287162
Ali Farka Toure,Ali Aoudy,"72YPmOf7eLYifHbWg9Y1ET
",,,,,,,,,,
Zen Baboon,Lisszabon,"2xvZgSBAjwDDeeOjysnDiD
",,,,,,,,,,
Curtis Mayfield,Superfly,"27UnIBb5XTJcgVdlWq0Qe1
",,,,,,,,,,
Supreme NTM,Tout nest pas si facile,"2rKILkEJB20rf6RLLmtDQm
",0.09134143602025546,0.06243386243386243,0.19444444444444442,1.0,0,0.13194444444444442,0,0.23611111111111108,0,0.12430555555555556
The Blasters,Dark Night,"3dKGK0ALdWHldGJEXpwt3K
",0.04941184807256236,0.18444444444444444,0.17142857142857143,0.07742414811054311,0.17380952380952377,0.35,0.061656746031746035,0.2125,0.08720238095238095,0.28720238095238093
Elliott Power,On The Windrush,"73JpRCvrgza9X4bJHw6aCV
",0.10705464616402116,0.05057831957137513,0.20555555555555557,0.06999999999999999,0.2,0.26666666666666666,0.05541666666666667,0.06370039682539683,0.6666666666666666,0.09172029571508739
Bomba Estereo,Soy Yo,"4Egb5xP6cniUx0kgZd5zLB
",0,0.11666666666666667,0.13333333333333333,0,0.13333333333333333,0.13333333333333333,0,0.13333333333333333,0,0
Kid Cudi,Frequency,"68f6HkQSxyw9AXM3JyNkHQ
",0.031504558278407334,0.6666666666666666,0,0.13023065476190476,0,0.15,0.04198898854649723,0.41666666666666663,0.08333333333333334,0.038597775901920865
Fourplay,A Silver Lining,"0r68e2mRmzUCcJHksmVbgz
",,,,,,,,,,
Ludacris,Splash Waterfalls,"48alwd8sAqkRUmfCF7GFue
",0.04460246107041535,0.03505865385581476,0.0487238414234942,0.054189814814814816,0.09444444444444444,0.057109788359788353,0.06962508267195767,0.1298611111111111,0.07208333333333335,0.06115079365079364
Indivision,Inner Beauty,"5TsmjK9vAGpGkA7UvoI9eu
",,,,,,,,,,
The Jon Spencer Blues Explosion,Bellbottoms,"53qQfNrsmXW4ZQtpIZkxPQ
",,,,,,,,,,
Paul Kalkbrenner,Square 1,"4YbpfJxlFMdRv4KH6DRhlX
",0.03777901893859167,0.09652777777777777,0,0.09583333333333334,0,0.2638888888888889,0.026393476906084328,0.13541666666666666,0.06555555555555556,0.025594549162257497
Peanut Butter Wolf,Casio,"2r4imkmfeDl0ligobeAMod
",,,,,,,,,,
Phoenix,Too young,"2THkQauDWMvJgXFGPY4iKB
",0.02614262415824916,0.07022197420634921,0.12291666666666666,0.03358865189594356,0.175,0.13555555555555557,0.03193865740740741,0.16944444444444443,0.023517104431383943,0.11458333333333333
The Coasters,Down In Mexico,"4OnqJ1ml4Jgr5AAKNrrYCD
",0.07058899176954732,0.02361264990150055,0.09375,0.14027777777777778,0,0.10069444444444445,0.27777777777777773,0.06354166666666666,0.625,0.06363260582010583
Bootsy Collins,Im Leavin U,"6PWSHANKexW57TDosKARmW
",0.04197672760302969,0.013914222017271312,0.04102122832157554,0.03576040744352759,0.03538971143311421,0.024847443515846293,0.05632051917989418,0.030600584180372953,0.05819444444444444,0.08583333333333334
Action Bronson,Easy Rider,"4AH8GJVosfrbfhe5NVTAnx
",,,,,,,,,,
WITCH,Try Me,"0rin4o2iJm6btIC5vzHsKZ
",,,,,,,,,,
The Shelters,Nothin in the World Can Stop Me Worryin Bout That Girl,"14pU7Z6iy9lYl1suA27zXB
",0.05633042144326866,0.03348726567262653,0.055898184891240446,0.4444444444444444,0.17777777777777778,0.15,0.06330421443268666,0.07807539682539681,0,0.18055555555555555
Axwell /\ Ingrosso,More Than You Know,"4q8PHoRsPUB52LFylX8Ulz
",,,,,,,,,,
Asura,Crossroads Limiter,"00HHhDWqldgHcSWPEuHUjd
",0,0,0,0,0,0,0,0,0,0
The Tibbs,Cleaned Out,"2oxFYjDFaJ1ph1vO04EsZw
",,,,,,,,,,
John Scofield,Just Dont Want To Be Lonely,"7aSc6Mz7PDMmB65wSR9W7v
",,,,,,,,,,
Q,Flashlight,"3Yu7F5Wb77PXwUjI2RI2p3
",,,,,,,,,,
Toussaint Aaron Neville,Hercules,"1hiuTo1yBI6BX1OEFL8tH9
",,,,,,,,,,
Pete Rock and CL Smooth,The Creator,"0vDgtmc5vMDyE69oYnAbUm
",0.0556438595692422,0.007593922086585667,0.011173158809105308,0.08350965943457263,0.02123658877131099,0.01686393323112073,0.03478835978835979,0.01879030257936508,0.011972534394587139,0.08363785520035519
The Gap Band,You Dropped A Bomb On Me,"1LB4XUJPcqAk7VtvQORTML
",0.01854501787213497,0.004168516126543542,0.004881028845957684,0.2833333333333333,0,0.004547860947014869,0.021782367124180104,0.0050032115302227065,0.004547860947014869,0.17206349206349206
Andrew Bayer Matt Lange Kerry Leva,In And Out Of Phase,"4spwC84VcCxuHQzpjx5eMO
",,,,,,,,,,
Maze Frankie Beverly,Lovely Inspiration,"2PGYZ8tC8lQTFgdy4LpD6g
",,,,,,,,,,
Akhenaton La Fonky Family,Bad Boys de Marseille,"5q0tqXhUKqwBxissPvia6X
",,,,,,,,,,
Albert Collins,I Aint Drunk,"0NkbSdUKVUTouk8JLh9TjG
",0.03591423747694553,0.07731481481481482,0.3055555555555555,0.23430555555555554,0.3333333333333333,0.25,0.09842592592592592,0.1388888888888889,0.225,0.05637029688418578
Mark Ronson Amy Winehouse,Valerie,"6kopmMZiyLmw7h66uXcXR7
",,,,,,,,,,
Seduction,Youre My One And Only True Love,"1kNrn1YLsRQiyUeM0yGydL
",0.008290138774120027,0.08055555555555556,0.11666666666666668,0.08138888888888889,0.15000000000000002,0.0700925925925926,0.008879241758842608,0.08055555555555556,0.15000000000000002,0.01236334524805673
Junior Kimbrough,Lord Have Mercy on Me,"4t7nTkNlqcnYDB3ipOPEvH
",0.11258129409171076,0.23333333333333334,0,0.2,0.3333333333333333,0,0.35,0.2222222222222222,0.17777777777777778,0.2
RJD2 STS Khari Mateen,See You Leave,"6gifrVamdnrYxkXPV6ul0k
",,,,,,,,,,
Aretha Franklin,This Bitter Earth,"2J5zN6thoJE9ZmeVtE5kKA
",0.06597222222222222,0.27083333333333337,0,0.08958333333333333,0,0.5,0.06597222222222222,0.5,0.2,0.08458333333333333
Bob Moses RAC,Tearing Me Up,"2XCcZcra67OwbQDxfR0ZG7
",,,,,,,,,,
Aardvarkk,Unity Gain,"0RBe1MDNuVjuaKOYi9uKi2
",,,,,,,,,,
Lee Scratch Perry,Disco Devil,"6vX22fwRmM4bI0WpWtAvuJ
",0.07333829365079365,0.008218905197153702,0.016223451681971028,0.04722222222222222,0.04722222222222222,0.016223451681971028,0,0.02019367784992785,0.03623015873015873,0.07333829365079365
Count Basie,And I Love Her,"38WJ5petyNWiE0R3s3WP5w
",,,,,,,,,,
Snoop Dogg,Neva Left,"3Zgc3xdXTxsjLumnQqiTfE
",0.05426761037683715,0.011059049937177726,0.020617707483925652,0.02000961750440917,0.027468558279105153,0.015493622558033675,0.03351190476190476,0.018481508203730426,0.06260928314226925,0.03974242523808496
Sonic Species,Techno Systems,"79KSFIX1XC4lc67zfpgJ3m
",,,,,,,,,,
Ella Fitzgerald,Sunshine Of Your Love,"6bIYiFT7QpgoKDig3k8A5m
",0.023866599612227226,0.4166666666666667,0,0.1010720022647106,0,0.25,0.023866599612227226,0.5,0.15,0.07023148148148148
Jimi Hendrix,Red House,"3PwKz7ML8VnNAp15OzIMWG
",,,,,,,,,,
Poison Clan,Action,"3N3JqFUhlYPMT2Y5HzMAVC
",0.020102831780051823,0.018033454686861676,0.027060278193814073,0.06079695767195767,0.0323480831796804,0.03237107075574337,0.15277777777777776,0.03921347080498866,0.25515873015873014,0.08570116641224858
Banco De Gaia,Celestine,"7vBO2Z57v89sUShnpDZjBq
",,,,,,,,,,
Cigarettes After Sex,Apocalypse,"3P5EAzNwT3tBafKX8xzyvf
",0.009186016201320847,0.04027777777777778,0.175,0.13055555555555554,0.1,0.06375,0.009186016201320847,0.016555059523809524,0.175,0.24166666666666667
Too $hort,The Ghetto,"3B6WDceNe6lUQnczntRIuf
",,,,,,,,,,
Rick James,Make Love To Me,"7JSrR1Wijjqdv1fqeI6kzF
",0.005415569521989845,0.14621693121693122,0.11666666666666667,0.01679854198228041,0.04791666666666667,0.03277777777777778,0.006265790501827357,0.023518518518518522,0.01835564348845599,0.012555103510290624
Massive Attack,Teardrop,"67Hna13dNDkZvBpTXRIaOJ
",0.10694444444444444,0.2,0,0.2,0,0.24333333333333335,0.3333333333333333,0.5333333333333333,0.2,0.3333333333333333
Classic Dixieland Jazz,Music for New Orleans River Cruises,"0KGyTxqEON0RyL4spsnFRP
",,,,,,,,,,
Liquid Soul Neodyne,Believe,"1nIbEkfElAsoYoxY1wBRVs
",,,,,,,,,,
The Stooges,I Wanna Be Your Dog,"672N8DGGTOLCOgWe0koX5g
",0.3333333333333333,0.057605820105820105,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.057605820105820105,0.3333333333333333,0.057605820105820105,0.16666666666666666,0.3333333333333333
Betty Davis,Anti Love Song,"3zMVsONH6RZv528HANVm3Y
",0.023866649250162388,0.025815782593591373,0.6,0,0.18333333333333332,0.03059457908560918,0.06331845238095239,0.03757624191651969,0,0.03870592679155427
Kid Cudi Andre Benjamin,By Design,"3czM1cL1hOknFrk8IWMUro
",,,,,,,,,,
Oscar Brown Jr,Dat Dere,"0TCmgtbTtbLA0OW0EhfEFb
",0.02861357213281403,0.23194444444444445,0.5,0.05226851851851852,0,0.19444444444444442,0.05157407407407408,0.3333333333333333,0.18333333333333335,0.061369047619047615
Mount Kimbie James Blake,We Go Home Together,"71MGOqJ6rbrIQDoOeFIe5W
",,,,,,,,,,
Count Basie,Kansas City,"4MY3w2bwqOVaJxr6eGqOyC
",,,,,,,,,,
Junior Kimbrough,All Night Long,"3uPuTQC2G7ToHOUwWT2P8l
",0.021782367124180104,0.07129629629629629,0,0.2833333333333333,0,0.07129629629629629,0.021782367124180104,0.07129629629629629,0,0
Nickodemus The Real Live Show Nappy G,Give the Drummer Some,"7GAwbLiLVn8WmwRAng9RBU
",,,,,,,,,,
Count Basie,Splanky,"08A2Kb6BMw2lB1VwdcXaXx
",0,0,0,0,0,0,0,0,0,0
Sonic Elysium E,Inertia,"4PhKstaVhv0PI75csdvZH9
",,,,,,,,,,
Freddie Gibbs,National Anthem,"1BeNn6C6MV1Z98IX1wB26y
",,,,,,,,,,
Lowell Fulson,Why Dont We Do It In The Road,"7f6335NYzOYXaEGQsQQX69
",0.03591424234217307,0,0,0,0,0,0,0,0,0.03591424234217307
Prem Joshua,Mangalam,"6EiNPCNOmYBLJFy5kf68Va
",,,,,,,,,,
Cookin On 3 Burners,Settle The Score,"5oLyEqaGij0VQLR6lTQTtk
",,,,,,,,,,
Broken Bells,Vaporize,"4EKKyep9jT8u5WpLC1qLrL
",0.13541666666666669,0.025027149317803254,0.10138888888888889,0.13071676587301587,0.13333333333333333,0.07027777777777777,0.25,0.05077380952380952,0.225,0.25
Etta James,I Just Want To Make Love To You,"3CfbTySGo5sxnvbyOQlhDm
",0.027867487368369363,0.048739666005291005,0.09166666666666667,0.1,0.1,0.048739666005291005,0.05605776932686655,0.044980925742210465,0.1,0.053954769253380365
The Roots Patty Crash,Never,"0PrBmyw1NKveKRsjChTPW8
",,,,,,,,,,
Gurus Jazzmatazz Guru,Le Bien Le Mal,"0nwnaHLObT2ZEkrNAfryEB
",,,,,,,,,,
Madlib,Slims Return,"2P5mABk27DkOT8Gi2NbTpO
",0.375,0.2,0.2,0.25,0.2,0.2,0.25,0,0.2,0.375
Protonica,Ice Impressions,"4KOw0sjIg5VUi1aot9TcxM
",,,,,,,,,,
Junior Wells,You Dont Care,"25Dt1gLVSUs4qnVMBkmDEd
",,,,,,,,,,
Bomba Estereo,Sintiendo,"7GtJ8aBHWmhqURRb50BcPt
",0,0,0,0,0,0,0,0,0,0
Ronnie Foster,Mystic Brew,"3NQi07SXRVAjLTkxhOkk2N
",,,,,,,,,,
Ra Ra Riot,Bad Times,"3BjNSJo4hsA7c767nVjBRL
",0.08346828217328796,0.011972239921621634,0.025468750000000002,0.0669876150880362,0.029310515873015874,0.018351228263120623,0.03512566137566138,0.016813730395761648,0.05472222222222223,0.029581679894179896
Spectrasonics Hypnoise,Spectral Noise,"44tEaSIpzE2suXvjyswZmi
",,,,,,,,,,
Sofi Tukker,Drinkee,"5TBsLU9TSxjDLzMpsEgJsv
",0,0,0,0,0,0,0,0,0,0
Shayman,Frequency,"5I4kCWBuH6pjOG2EWNgNMe
",,,,,,,,,,
Tetra Hydro K,Tetra Hydro Booster,"2mBJoD9haT2sitAZICmq8G
",,,,,,,,,,
Ultramagnetic MCs,Give The Drummer Some,"0kafh5JIluPkyHd5j8vpdV
",0.09132032961894072,0.015135854049408117,0.03231729497354498,0.05168099647266314,0.030368257642563196,0.04958333333333333,0.25,0.18333333333333335,0.375,0.15694444444444447
Dyke and The Blazers,The Wobble,"5D7wUfG2FKvIShWduimygS
",,,,,,,,,,
Lenny Kravitz,Fly Away,"0n0eMsX7WgEtc7dlscbuKU
",0.06049461451247165,0.05806878306878306,0.14285714285714285,0.11636904761904762,0.14285714285714285,0.07129629629629629,0.11636904761904762,0.07129629629629629,0.17142857142857143,0.13214285714285715
Canned Heat,Poor Moon,"5gAJNgsQomkampOwnuEQ44
",0.045468339209658655,0.08617063492063493,0.13333333333333333,0.11443011463844797,0.2333333333333333,0.1872222222222222,0.043194444444444445,0.15666666666666668,0.042777777777777776,0.06143929122574956
Camille Yarbrough,Can I Get A Witness,"27UUpZyxHnLv8exUy4CBt0
",,,,,,,,,,
Yves Larock,Rise Up,"4evORFR2OaJydEctT2CEgf
",0.41666666666666663,0.3333333333333333,0,1.0,0,0.3333333333333333,0,0.3333333333333333,0,0
DJ Format Abdominal,Behind the Scenes,"1Xs5kjyTMhHnxlEUquohMU
",,,,,,,,,,
Asura,Vangelis,"74JxohQA7t2HdTl2CLmFb1
",,,,,,,,,,
OV Wright,Lets Straighten It Out,"12n47FuVsiUGug0xkiGkSc
",0.03348900343921716,0.1574404761904762,0.3333333333333333,0.2916666666666667,0.3333333333333333,0,0.0867063492063492,0.3055555555555555,0.18055555555555555,0.08090277777777778
Lil Ed and The Blues Imperials,Giving Up On Your Love,"1y6M0SY0VQ9RdR20kh1BiL
",,,,,,,,,,
NWA,Express Yourself,"0Qp37xG9JmIpYURi8xJl3E
",0.0075356713429338765,0.017263455015613348,0.035905861809321635,0.014887619093546479,0.042708333333333334,0.035480278145208696,0.04395833333333334,0.024818802171015713,0.04638888888888889,0.008727097669769467
Imagine Dragons,Radioactive,"6Ep6BzIOB9tz3P4sWqiiAB
",0.17142857142857143,0.029521224297785045,0.1488095238095238,0.17142857142857143,0,0.033494640073886264,0.2,0.1488095238095238,0.17142857142857143,0.24333333333333335
Akhenaton La Fonky Family,Bad Boys de Marseille,"5q0tqXhUKqwBxissPvia6X
",,,,,,,,,,
Asura Ayten,El Hai,"6yEiiWULxtjkwfUENzqlXL
",,,,,,,,,,
Mirwais Richard Ashcroft,Out of My Body,"0H2WKoC7VZPADoxFsorPxX
",,,,,,,,,,
Hank Williams,Ill Never Get Out Of This World Alive,"7cZJFdsHLk1Z0yeJCGVAFo
",0.12650462962962963,0.0313268573633157,0.06999999999999999,0.11458333333333334,0.1625,0.0381671626984127,0.18055555555555555,0.041391369047619045,0.25,0.2638888888888889
NuTone,Til Dawn,"5sQ3ekpnhQa7Dxn7AgiuaP
",,,,,,,,,,
Benny Goodman,Sing Sing Sing,"5L8ta4ECl5zeA6bGqY7G38
",0.007316548686577889,1.0,0,0.00628078643140509,0,0,0.007316548686577889,0.007316548686577889,0,0.00801340453361488
Hollie Cook,99,"0ZkSEVvP9SWIRdZUkZUghH
",0.03193548831569665,0.10601851851851851,0,0.13268849206349206,0.5,0,0.10422811948853616,0.3333333333333333,0.1284722222222222,0.03193548831569665
Roy Ayers Michelle Birdsong,Pretty Brown Skin,"4Ik1DD8DFWTxsO5vyt7Syy
",,,,,,,,,,
Phafner,Plea From The Soul,"3IroBaDGAzIty2iPEdVX1F
",,,,,,,,,,
Kurtis Blow,The Breaks,"3GJqifyIDLB0SAscrYgfuJ
",0.014887248946947573,0.08466269841269843,0.02994295634920635,0.05347222222222222,0.18333333333333335,0.04847222222222222,0.03177910052910053,0.4444444444444444,0.040067022668074395,0.01990593768371546
Stetsasonic,Miami Bass,"7xXFGx9CPR0NUHSVGYMpRp
",0.029052409861871666,0.04748677248677249,0.15277777777777776,0.1488095238095238,0.15873015873015872,0.25,0.06994047619047618,0.11011904761904762,0.14484126984126983,0.11686488252708489
Onra,Hope,"5eVps3NnnOq2xgE5Fl42Up
",0.008348541264674672,0.019717128163804613,0.03781318893298059,0.018352589218908665,0.057010582010582005,0.09444444444444444,0.009546709145200923,0.07270585317460318,0.01679700051748663,0.013398109860851333
Banco De Gaia,Mafich Arabi,"40oxA6BDQ2XVEk8ifEZb57
",,,,,,,,,,
Junior Kimbrough,Done Got Old,"21EEK3yEkkAjpCkyysi485
",0.3333333333333333,0,0,1.0,0,0,0.5,0,0,0.5
Danny Byrd Saint Louis,Like A Byrd,"3pGSZAxAsCGUvBd50d04aB
",,,,,,,,,,
Ben LOncle Soul,All The Way,"7qV0SQTEX6TSk31ocShSaq
",,,,,,,,,,
Ali Farka Toure,Timbindy,"1HFsmBCxWj2uilPTYo6Hjn
",,,,,,,,,,
Toussaint Aaron Neville,Hercules,"1hiuTo1yBI6BX1OEFL8tH9
",,,,,,,,,,
Tommy Guerrero,Locos Lament,"0BUP8yBdDR5fIZHc7z0pX5
",,,,,,,,,,
Kygo Selena Gomez,It Aint Me,"3eR23VReFzcdmS7TYCrhCe
",,,,,,,,,,
Perpetual Loop,Spirit,"36A3r3GnpasfsS3xv2OjkA
",,,,,,,,,,
Black Merda,Cynthy,"1wnCYS2ofTtPQqBPElX6dd
",,,,,,,,,,
Johnny Dodds,Bull Fiddle Blues (07,"60yRFsFYo8FMXnogTvWTeq
",,,,,,,,,,
AfroCubism Toumani Diabate Eliades Ochoa and Bassekou Kouyate,A La Luna Yo Me Voy,"1MBhsx2VGXTqrXKBAdii9p
",,,,,,,,,,
Isaac Hayes,Hung Up On My Baby,"1A91b7BmOwRnSirr5ZNSbd
",,,,,,,,,,
Sharon Van Etten,The End of the World,"0Sg9bWEaPtDO2JE7qwcMvy
",0.06814318783068783,0.12708333333333335,0.25,0.10555555555555554,0,0.25,0.09587962962962963,0.12708333333333335,0.2,0.11249999999999999
Lack Of Afro,One for the Trouble,"4zhqApSm9Vzb6JiXZGz5kG
",,,,,,,,,,
Andy Bey,Celestial Blues,"1QR3PGFme0LiPUEtmWxXm7
",0.058933511065015515,0.0787037037037037,0.5,0.20347222222222225,0,0.3333333333333333,0.10416666666666666,0.1597222222222222,0,0.07242683531746032
Faith Evans The Notorious BIG,Legacy,"3TaB7A1jlJJW2fWbdkscIh
",,,,,,,,,,
Cymande,Brothers On The Slide,"6cBhKpoE1GNqEtwqGScyBy
",0.25,0.1527777777777778,0.16666666666666666,0.25,0.20833333333333331,0.2777777777777778,0.25,0.19444444444444442,0.16666666666666666,0.25
Count Basie Joe Williams Lambert Hendricks and Ross,Lil Darlin,"3uaf8ImF1NTmRe2FFbqxd5
",,,,,,,,,,
Mick Jagger,Just Another Night,"7FuI8NND4uJmsLuPg2ZVlp
",0.026393739779757723,0.015300043928405577,0.06416666666666666,0.061507040895061725,0.2,0.07250000000000001,0.03349077215727044,0.03215029761904762,0.048431299603174605,0.06127351557907114
Muddy Waters,Good Morning Little School Girl,"63iU1ZSjKu6URHbCqHQlQ3
",,,,,,,,,,
Dexter Gordon,Im A Fool To Want You,"3kYrQXSao9IXp3EzMZQt5J
",,,,,,,,,,
Roy Ayers,Funk In The Hole,"0d4yYEHwDfaXTmfqcHaIz8
",,,,,,,,,,
Donald Byrd,Dominoes,"3s8Anp8dKObIw8Zy8uGgYC
",,,,,,,,,,
The Civil Disobedients Mark Day,Conceptual Dream,"52LkeUODZ94nHoo23AVBTI
",,,,,,,,,,
Banco De Gaia,Tempra,"1lQ9IjeMF4N4z368Gn8xyD
",,,,,,,,,,
The Rolling Stones,Start Me Up,"6ml6iL8HUdQKgtMaehAZc8
",0.20833333333333331,0.05637042548500881,1.0,0.09176315486211319,1.0,0,0.3333333333333333,0.05637042548500881,1.0,0.16666666666666666
Otis Grand Debbie Davies Anson Funderburgh,Holding You Up For Love,"5pr6IqzE159r8sDiPilG49
",,,,,,,,,,
The Bar,Too Hot To Stop,"6SV6wcZjOIHWVbxhmjnUdq
",,,,,,,,,,
Shpongle,Shpongle Spores,"2j9YZ66Crpyi9Zd16Jut7j
",0,0,0,0,0,0,0,0,0,0
Entheogenic,Spaced,"0bSSRCkTSaBzITklhqXupK
",,,,,,,,,,
Spacecat Talamasca,Aramgeddon,"1TmSy93OuI9nFnORdJLec2
",,,,,,,,,,
Desert Dwellers,Lotus Heart,"2LSzJeZvwTflDa6A5lwV6n
",,,,,,,,,,
Crystal Waters,Gypsy Woman,"2WDlSgb4q9ETwyZEBUFM8s
",0.1111111111111111,0.061111111111111116,0.0289021164021164,0.0289021164021164,0.06944444444444445,0.06944444444444445,0.1111111111111111,0.06944444444444445,0.1111111111111111,0.1111111111111111
Duke Ellington John Coltrane,My Little Brown Book,"5ym30WzGPXzhNn5ynbrHWw
",,,,,,,,,,
The Brothers Johnson,Strawberry Letter 23,"1aPYFb4MjLAW3h22J9RnHT
",0.014920418371388283,0.5,0,0.11601204254850088,0.5,0,0.021771180821989908,0.16666666666666666,0.044097222222222225,0.03572089947089947
Altruism,Gaia,"6Zipmv9WPwle3twq8qab71
",,,,,,,,,,
E,Enchantment,"5m5ggDAS9afpXH13zZtQzg
",,,,,,,,,,
DJ Marky SPY,The Doppler Effect,"3ixfzygwNd0Owx8qXnwZkH
",,,,,,,,,,
Classic Dixieland Jazz,Transposed Jazz Jam,"6GkSklWnTKaHh2mhm4VNXE
",,,,,,,,,,
LTJ Bukem,Atlantis,"0kvwEKFefwc26vROd0GGkQ
",,,,,,,,,,
Fatboy Slim,Gangster Trippin,"3CSSmxsS9qYQ0zd5W0bfpD
",0.07333829365079365,0.004832455718062089,0.004832455718062089,0,0.009266626139080691,0,0.07333829365079365,0,0,0
Swindle,Summer Fruits,"3LQeGyU8HiHlQCOUQlJVM1
",,,,,,,,,,
Cody Chesnutt,Image of Love,"3px5UZdqsHwcnb63hz2Mau
",,,,,,,,,,
Elmore James,The Sky Is Crying,"1cRTAPP2FG9h2WiYMOIVIK
",0.06474387700518498,0.06504464285714286,0.05416666666666667,0.08333333333333333,0.05416666666666667,0.05416666666666667,0.05017480359147026,0.07515873015873016,0.08333333333333333,0.11583333333333332
Smoove and Turrell,Long Way to Fall,"5ghJk4E0SUc5soiGLB9Wb3
",0.025063406764054375,0.02783627481647763,0.011290040784832452,0.03128160207076762,0.014675099206349207,0.031357463524130186,0.035754291060224146,0.033435079721673304,0.014682539682539682,0.03919073262128818
Alex Tronic Leith Bass Team,Monday Jazzfunker,"6JETK025RHrLiJDZoWpY8O
",,,,,,,,,,
The Frightnrs,Id Rather Go Blind,"3Ue6KAFvPDcHzacdJJNBwH
",,,,,,,,,,
James Brown,Papas Got A Brand New Bag,"7K4S4lmQqvIIF2UvzB2VJA
",0.20833333333333334,0.625,0.25,0.29166666666666663,0,0.25,0.20833333333333334,0.25,0,0.29166666666666663
Count Basie,The Second Time Around,"6wGzSkD7UhFxM4L7TnILyQ
",,,,,,,,,,
The Dynamics Jimmy Hanna Larry Coryell Jeff Afdem Terry Afdem Pete Borg Mark Doubleday Gary Snyder Harry Wilson Ron Woods Jimmy Hanna,JAJ,"5yEFGWPiB4106V2OHs3BhJ
",,,,,,,,,,
Thievery Corporation Zee,Thief Rockers,"0m6mtpexDAosoyJwJ3mE1N
",,,,,,,,,,
Muddy Waters,I Just Want To Make Love To You,"5fywXyjF2h978qPWnhv78O
",0.033494726222812986,0.25,0.20833333333333331,0.16666666666666666,0.25,0.25,0.10578703703703703,0.4166666666666667,0.16666666666666666,0.050537016995350334
Sonic Species Silicon Sound,Doomsday Hit,"1fcYVimyxq3OuDmhIsSnkQ
",,,,,,,,,,
Ajja,Tripmunch,"1gkR0jnVcxTw2FHWsloFtK
",,,,,,,,,,
Delacy,Hideaway,"5vBQOqCdvN4DnR88JTHpU7
",0.06840277777777777,0.08726851851851851,0,0.16666666666666666,0,0.08398178360562619,0.16666666666666666,0.10671296296296295,0,0.08541666666666667
Durand Jones and The Indications,Smile,"1ejUDxhwETwwVwbWMtWzpf
",0.01947140449628359,0.1437859623015873,0.09513888888888888,0.5277777777777778,0.14444444444444446,0.1259023644179894,0.023130580879061783,0.05201388888888889,0.0433531746031746,0.03667328042328042
Sonic Species Genesia,Machina Terra,"69i18SYMHOZPPjld0iDhCU
",,,,,,,,,,
Peanut Butter Wolf,Keep On Rockin It,"1rVMX9miIM4kMaKQO2cXzS
",,,,,,,,,,
E,Salvia Divinorum,"2WtCcPBA85DLkbVJyg8hf0
",,,,,,,,,,
Stereo MCs,The End,"4q1PyVScavXGspmoSpAZQw
",0.055121113821510644,0.05366562044310638,0.02664172729276896,0.23869047619047618,0.08416666666666665,0.04435753449019198,0.1248015873015873,0.030461499800537497,0.10317460317460317,0.1371811224489796
KLIMENT,Forest of Wishes,"6eFG9ncoH0zafMmZsWxL6e
",,,,,,,,,,
Sonic Species,Trance Is Life,"4Qo4AaqL3B28EHzFFJnZdT
",,,,,,,,,,
Lee Dorsey,Give It Up,"0WCvytebmX6XeiibakvaP3
",0.08690476190476192,0.5,0.3333333333333333,0.375,0,0,0.20833333333333331,0,0.5,0.5
Junior Kimbrough,Feels so Bad,"5SeISmNEiZpU2UkQ7tHVGJ
",,,,,,,,,,
